ID,Mien,Part of Speech,English,French,Thai,Lao,Vietnamese,Chinese,Mandarin,Cantonese,Note (English),Note (French),Note (Thai),Note (Lao),Note (Vietnamese),Note (Chinese),Example (Mien),Example (English),Example (French),Example (Thai),Example (Lao),Example (Vietnamese),Example (Chinese),Variant,Synonym,Usage,Origin,AudioOriginal,AudioAI,AudioExample
11137,saa-ziou,noun,sand,sable,ทราย,ດິນຊາຍ,cát,沙子,shāzi,saa1 zi2,,,,,,,,,,,,,,,,,,Original/saa_ziou.mp3,AI/saa_ziou_AI.mp3,
11139,saa-ziou-baengh,noun,"flat, sandy bank",rive plate et sablonneuse,ตลิ่งทรายราบเรียบ,"ຝັ່ງຮາບພຽງ, ມີດິນຊາຍ",bãi cát,平坦沙岸,píng tǎn shā àn,ping4 taan2 saa1 ngon6,,,,,,,,,,,,,,,,,,Original/saa_ziou_baengh.mp3,AI/saa_ziou_baengh_AI.mp3,
11140,saa-ziou-huaang,noun,desolate sandy area,zone sablonneuse désolée,พื้นที่ทะเลทรายที่รกร้างว่างเปล่า,ພື້ນທີ່ຊາຍທີ່ຮ້າງເປົ່າ,vùng cát hoang,荒沙地,huāng shādì,fong1 saa1 dei6,,,,,,,,,,,,,,,,,,Original/saa_ziou_huaang.mp3,AI/saa_ziou_huaang_AI.mp3,
11141,saa-ziou-huaang,noun,desert,désert,ทะเลทราย,ທະເລຊາຍ,sa mạc,沙漠,shāmò,saa1 mok6,,,,,,,,,,,,,,,,,,Original/saa_ziou_huaang.mp3,AI/saa_ziou_huaang_AI.mp3,
11142,saa-ziou-mbong,noun,sandbar,banc de sable,สันทราย,ແຖບຊາຍ,cồn cát,沙坝,shābà,saa1 baa3,,,,,,,,,,,,,,,,,,Original/saa_ziou_mbong.mp3,AI/saa_ziou_mbong_AI.mp3,
11143,saa-ziou-mbong,noun,sandbank,banc de sable,เนินทราย,ແຄມຝັ່ງຊາຍ,bãi cát,沙洲,shāzhōu,saa1 zau1,,,,,,,,,,,,,,,,,,Original/saa_ziou_mbong.mp3,AI/saa_ziou_mbong_AI.mp3,
11144,saa-ziou-ndau,noun,sandy soil,sol sableux,ดินทราย,ດິນຊາຍ,đất cát,沙质土,shāzhì tǔ,saa1 zat1 tou2,,,,,,,,,,,,,,,,,,Original/saa_ziou_ndau.mp3,AI/saa_ziou_ndau_AI.mp3,
11138,saa-ziou zeiv,noun,sandpaper,papier de verre,กระดาษทราย,ກະດາດຊາຍ,giấy nhám,砂纸,shāzhǐ,saa1 zi2,,,,,,,,,,,,,,,,,,Original/saa_ziou_zeiv.mp3,AI/saa_ziou_zeiv_AI.mp3,
11073,saac yaev,verb,"to humiliate, embarrass, or cause someone to lose face publicly","humilier, embarrasser ou faire perdre la face à quelqu'un en public",เพื่อทำให้ใครบางคนอับอาย เสียหน้า หรือเสียหน้าต่อหน้าสาธารณชน,"ເພື່ອເຮັດໃຫ້ອັບອາຍ, ອັບອາຍ, ຫຼື ເຮັດໃຫ້ຜູ້ໃດຜູ້ໜຶ່ງເສຍໜ້າໃນທີ່ສາທາລະນະ",bêu xấu,当众让人丢脸,dāngzhòng ràng rén diūliǎn,dong1 zung6 joeng6 jan4 diu1 lim2,,,,,,,,,,,,,,,,,Chinese,Original/saac_yaev.mp3,AI/saac_yaev_AI.mp3,
11074,saac yaev,verb,to behave rudely,se comporter de manière impolie,ประพฤติอย่างหยาบคาย,ປະພຶດຕົວບໍ່ສຸພາບ,cư xử thô lỗ,行為粗魯,xíngwéi cūlǔ,hang4 wai4 cou1 lou5,,,,,,,,,,,,,,,,,Chinese,Original/saac_yaev.mp3,AI/saac_yaev_AI.mp3,
11075,Saadaan,noun,Satan,Satan,ซาตาน,ຊາຕານ,Satan,撒旦,sādàn,saat3 daan3,,,,,,,,,,,,,,,,,,Original/Saadaan.mp3,AI/Saadaan_AI.mp3,
11078,saah,particle,used for questions (and sometimes statements) in which response of agreement is often expected,utilisé pour les questions (et parfois les affirmations) auxquelles on attend souvent une réponse d'accord.,ใช้สำหรับคำถาม (และบางครั้งสำหรับข้อความบอกเล่า) ซึ่งมักคาดหวังคำตอบว่าเห็นด้วย,ໃຊ້ສຳລັບຄຳຖາມ (ແລະບາງຄັ້ງກໍ່ເປັນຖະແຫຼງການ) ເຊິ່ງມັກຈະຄາດຫວັງຄຳຕອບເຫັນດີ,dùng trong câu hỏi,用於疑問句,yòng yú yí wèn jù,jung6 jyu1 ji4 man6 geoi3,,,,,,,,,,,,,,,,,,Original/saah.mp3,AI/saah_AI.mp3,
11079,saah,particle,saa,saa,ซา,ຊາ,sa,撒,sā,saat3,Used for questions in which the speaker raises objection or point to politely counter something the hearer had just said.,Utilisé pour les questions dans lesquelles l'orateur soulève une objection ou fait valoir un point de vue pour contredire poliment ce que l'interlocuteur vient de dire.,ใช้สำหรับคำถามที่ผู้พูดแสดงข้อโต้แย้งหรือชี้ให้เห็นเพื่อโต้แย้งอย่างสุภาพในสิ่งที่ผู้ฟังเพิ่งพูดไป,ໃຊ້ສຳລັບຄຳຖາມທີ່ຜູ້ເວົ້າຄັດຄ້ານ ຫຼື ຊີ້ແຈງເພື່ອຕອບໂຕ້ບາງສິ່ງບາງຢ່າງທີ່ຜູ້ຟັງຫາກໍ່ເວົ້າໄປຢ່າງສຸພາບ.,Dùng trong các câu hỏi mà người nói đưa ra phản đối hoặc chỉ ra điểm để lịch sự đáp trả điều người nghe vừa nói.,用于说话者提出异议或指出某事，以礼貌地反驳听话者刚才所说的话。,Maiv zeiz saah?: Maybe it's not right?,,,,,,,,,,,Original/saah.mp3,AI/saah_AI.mp3,
11080,saah liangz,verb,to perform/act,jouer,เพื่อแสดง/กระทำ,ປະຕິບັດ / ກະທຳ,đóng vai,扮演,bàn yǎn,baan6 jin2,,,,,,,,,,,,,,,,,,Original/saah_liangz.mp3,AI/saah_liangz_AI.mp3,
11081,saah liangz,verb,to show off,pour se montrer,เพื่ออวด,ເພື່ອອວດອ້າງ,khoe khoang,炫耀,xuàn yào,jyun6 jiu6,,,,,,,,,,,,,,,,,,Original/saah_liangz.mp3,AI/saah_liangz_AI.mp3,
11082,saaih,adjective,slanted downward,incliné vers le bas,เอียงลง,ອຽງລົງ,nghiêng xuống,向下倾斜,xiàngxià qīngxié,hoeng3 haa6 king1 ce4,,,,,,,,,,,,,,,,,,Original/saaih.mp3,AI/saaih_AI.mp3,
11083,saaih,adjective,"long in appearance (of face, etc.)","longiligne (de visage, etc.)",มีลักษณะยาว (เช่น ใบหน้า),"ມີລັກສະນະຍາວ (ຂອງໃບໜ້າ, ແລະອື່ນໆ)",dáng dài,长脸型,cháng liǎnxíng,coeng4 lim5 jing4,,,,,,,,,,,,,,,,,,Original/saaih.mp3,AI/saaih_AI.mp3,
11084,saaih,verb,to hang down,se suspendre,ห้อยลงมา,ແຂວນລົງ,thõng xuống,垂下,chuíxià,seoi4 haa6,,,,,,,,,,,,,,,,,,Original/saaih.mp3,AI/saaih_AI.mp3,
11085,saaiv,noun,ash,cendre,เถ้า,ຂີ້ເທົ່າ,tro,灰烬,huījìn,fui1 zeon6,,,,,,,,,,,,,,,,,,Original/saaiv.mp3,AI/saaiv_AI.mp3,
11086,saaiv,verb,to give orders/instructions,donner des ordres/instructions,เพื่อออกคำสั่ง/คำแนะนำ,ໃຫ້ຄຳສັ່ງ/ຄຳແນະນຳ,ra lệnh,下令,xiàlìng,haa6 ling6,,,,,,,,,,,,,,,,,,Original/saaiv.mp3,AI/saaiv_AI.mp3,
11087,saaiv,verb,to use,utiliser,เพื่อใช้,ໃຊ້,sử dụng,用,yòng,jung6,,,,,,,,,,,,,,,,Literary,,Original/saaiv.mp3,AI/saaiv_AI.mp3,
11088,saaiv,verb,to spend,dépenser,เพื่อใช้จ่าย,ໃຊ້ຈ່າຍ,chi tiêu,花费,huāfèi,faa1 fai3,To spend money.,Dépenser de l'argent.,เพื่อใช้จ่ายเงิน,ເພື່ອໃຊ້ຈ່າຍເງິນ.,Tiêu tiền.,花钱。,,,,,,,,,,Literary,,Original/saaiv.mp3,AI/saaiv_AI.mp3,
11090,saaiv-ndui,noun,ash heap,tas de cendres,กองเถ้า,ກອງຂີ້ເທົ່າ,đống tro,灰堆,huīduī,fui1 deoi1,,,,,,,,,,,,,,,,,,Original/saaiv_ndui.mp3,AI/saaiv_ndui_AI.mp3,
11089,saaiv zeiv,noun,sandpaper,papier de verre,กระดาษทราย,ກະດາດຊາຍ,giấy nhám,砂纸,shāzhǐ,saa1 zi2,,,,,,,,,,,,,,,,,,Original/saaiv_zeiv.mp3,AI/saaiv_zeiv_AI.mp3,
11091,saaix,noun,jinx,porte-poisse,โชคร้าย,ໂຊກຮ້າຍ,xui xẻo,厄运,èyùn,ak1 wan6,,,,,,,,,,,,,,,,,,Original/saaix.mp3,AI/saaix_AI.mp3,
11092,saaix,noun,competing or rival influence,influence concurrente ou rivale,อิทธิพลที่แข่งขันหรือเป็นคู่แข่ง,ອິດທິພົນທີ່ແຂ່ງຂັນ ຫຼື ຄູ່ແຂ່ງ,ảnh hưởng đối lập,竞争影响力,jìngzhēng yǐngxiǎnglì,ging6 zang1 jing2 hoeng2 lik6,,,,,,,,,,,,,,,,,,Original/saaix.mp3,AI/saaix_AI.mp3,
11093,saaix,noun,destructive influence or spirit force,influence destructive ou force spirituelle,อิทธิพลทำลายล้างหรือพลังวิญญาณ,ອິດທິພົນທີ່ທຳລາຍ ຫຼື ພະລັງວິນຍານ,ảnh hưởng hủy diệt,破坏性力量,pòhuàixìng lìliàng,po3 waai6 sing3 lik6 loeng6,,,,,,,,,,,,,,,,,,Original/saaix.mp3,AI/saaix_AI.mp3,
11094,saaix,verb,to compete (in activity),participer (à une activité),เพื่อแข่งขัน (ในกิจกรรม),ແຂ່ງຂັນ,cạnh tranh,竞争,jìngzhēng,ging3 zang1,,,,,,,,,,,,,,,,,,Original/saaix.mp3,AI/saaix_AI.mp3,
11095,saaix aa'gaatc,noun,antenna for radio or television reception,antenne pour la réception radio ou télévision,เสาอากาศสำหรับรับสัญญาณวิทยุหรือโทรทัศน์,ແອນເຕນນາສຳລັບຮັບວິທະຍຸ ຫຼື ໂທລະພາບ,ăng-ten cho thu sóng radio hoặc TV,无线电或电视天线,wúxiàndiàn huò diànshì tiānxiàn,mou4 sin3 din6 waak6 din6 si6 tin1 sin3,,,,,,,,,,,,,,,,,Thai,Original/saaix_aa_gaatc.mp3,AI/saaix_aa_gaatc_AI.mp3,
11098,saamx,verb,to well up,monter,เอ่อล้น,ດີຂຶ້ນ,dâng trào,涌出,yǒng chū,jung2 ceot1,,,,,,,,,,,,,,,,,,Original/saamx.mp3,AI/saamx_AI.mp3,
11099,saamx,verb,to seep into,s'infiltrer dans,เพื่อซึมเข้าไป,ຊຶມເຂົ້າໄປໃນ,thấm vào,渗入,shèn rù,sam3 jap6,,,,,,,,,,,,,,,,,,Original/saamx.mp3,AI/saamx_AI.mp3,
11100,saamx,verb,to soak,tremper,เพื่อแช่,ແຊ່,ngâm,浸,jìn,zam3,,,,,,,,,,,,,,,,,,Original/saamx.mp3,AI/saamx_AI.mp3,
11101,Saan,noun,San,San,ซาน,ຊານ,San,山,shān,saan1,The first part of a given name for the third son.,La première partie du prénom du troisième fils.,ส่วนแรกของชื่อที่ใช้เรียกบุตรชายคนที่สาม,ສ່ວນທຳອິດຂອງຊື່ທີ່ກຳນົດໃຫ້ລູກຊາຍຄົນທີສາມ.,Phần đầu của tên gọi dành cho người con trai thứ ba.,这是第三个儿子名字的前半部分。,,,,,,,,,,,Chinese,Original/saan.mp3,AI/saan_AI.mp3,
11102,saan,numeral,three,trois,สาม,ສາມ,ba,三,sān,saam1,,,,,,,,,,,,,,,,,,Original/saan.mp3,AI/saan_AI.mp3,
11103,saan caax guc,noun,sacrum,sacrum,กระดูกศักดิ์สิทธิ์,ວິຫານ,xương cùng,骶骨,dǐgǔ,dai2 gwat1,,,,,,,,,,,,,,,,,Chinese,Original/saan_caax_guc.mp3,AI/saan_caax_guc_AI.mp3,
11104,saan caax guc,noun,pelvic bone,os pelvien,กระดูกเชิงกราน,ກະດູກເຊີງກະໂຫຼກ,xương chậu,ฮั้วกู่,kuàgǔ,fua3 gwat1,,,,,,,,,,,,,,,,,Chinese,Original/saan_caax_guc.mp3,AI/saan_caax_guc_AI.mp3,
11105,saan caax guc,noun,pelvis,bassin,กระดูกเชิงกราน,ກະດູກເຊີງກະໂຫຼກ,xương chậu,骨盆,gǔpén,gwat1 pun4,,,,,,,,,,,,,,,,,Chinese,Original/saan_caax_guc.mp3,AI/saan_caax_guc_AI.mp3,
11108,Saan-dorn,noun,San-thorn,San-thorn,ซาน-ธอร์น,ຊານ-ທອນ,San-tôn,山托恩,shāntuō'ēn,saan1 tok3 jan1,Affectionate given name for the third son.,Prénom affectueux pour le troisième fils.,ชื่อที่ตั้งให้ด้วยความรักใคร่สำหรับลูกชายคนที่สาม,ຊື່ທີ່ຕັ້ງໃຫ້ລູກຊາຍຄົນທີສາມດ້ວຍຄວາມຮັກແພງ.,Tên gọi trìu mến dành cho người con trai thứ ba.,给第三个儿子起的昵称。,,,,,,,,,,,,Original/Saan_dorn.mp3,AI/Saan_dorn_AI.mp3,
11109,Saan-guv,noun,San-ku ,San-ku,ซานคุ,ຊານ-ກຸ,San-cú,山姑,shāngū,saan1 gu1,Affectionate given name for the third son.,Prénom affectueux pour le troisième fils.,ชื่อที่ตั้งให้ด้วยความรักใคร่สำหรับลูกชายคนที่สาม,ຊື່ທີ່ຕັ້ງໃຫ້ລູກຊາຍຄົນທີສາມດ້ວຍຄວາມຮັກແພງ.,Tên gọi trìu mến dành cho người con trai thứ ba.,给第三个儿子起的昵称。,,,,,,,,,,,,Original/Saan_guv.mp3,AI/Saan_guv_AI.mp3,
11106,saan haux,noun,morphine,morphine,มอร์ฟีน,ມໍຟີນ,morphin,吗啡,mǎfēi,maa5 fei1,,,,,,,,,,,,,,,,,,Original/saan_haux.mp3,AI/saan_haux_AI.mp3,
11107,saan haux,noun,three-stage refinement,raffinement en trois étapes,การกลั่นสามขั้นตอน,ການປັບປຸງສາມຂັ້ນຕອນ,tinh chế ba giai đoạn,三級精煉,sānjí jīngliàn,saam1 kap1 zing1 lin6,,,,,,,,,,,,,,,,,,Original/saan_haux.mp3,AI/saan_haux_AI.mp3,
11110,saanx,verb,to engage in orgy or wild and erotic merrymaking,se livrer à des orgies ou à des réjouissances érotiques et débridées,เพื่อเข้าร่วมในการร่วมเพศหมู่หรือการเฉลิมฉลองที่ไร้การควบคุมและเร้าอารมณ์,ເຂົ້າຮ່ວມໃນການຊຸມນຸມທາງເພດ ຫຼື ການມ່ວນຊື່ນທີ່ປ່າເຖື່ອນ ແລະ ກະຕຸ້ນອາລົມ,thác loạn,放蕩,fàngdàng,fong3 dong6,,,,,,,,,,,,,,,,,,Original/saanx.mp3,AI/saanx_AI.mp3,
11111,saanx,verb,to carouse,faire la fête,เพื่อความสนุกสนาน,ຍ່າງຫຼິ້ນ,ăn chơi,狂欢,kuánghuān,kong4 fun1,,,,,,,,,,,,,,,,,,Original/saanx.mp3,AI/saanx_AI.mp3,
11112,saanx,verb,to dance with view to having sexual encounter,danser en vue d'une rencontre sexuelle,เต้นรำโดยมีจุดประสงค์เพื่อมีเพศสัมพันธ์,ເຕັ້ນລຳເພື່ອມີເພດສຳພັນ,nhảy gợi dục,跳求愛舞,tiào qiú'ài wǔ,tiu3 kau4 oi3 mou5,,,,,,,,,,,,,,,,,,Original/saanx.mp3,AI/saanx_AI.mp3,
11113,saanx waanh,verb,to have fun with or play around with,s'amuser avec ou jouer avec,เพื่อความสนุกสนานหรือเล่นสนุกด้วยกัน,ມ່ວນຊື່ນ ຫຼື ຫຼິ້ນນຳ,vui vẻ với,開玩笑,kāi wán xiào,hoi1 waan2 siu3,,,,,,,,,,,,,,,,,,Original/saanx_waanh.mp3,AI/saanx_waanh_AI.mp3,
11114,saau,verb,to wander,errer,ไปเที่ยวเล่น,ທ່ຽວໄປມາ,đi lang thang,漫游,màn yóu,maan6 jau4,,,,,,,,,,,,,,,,,,Original/saau.mp3,AI/saau_AI.mp3,
11115,saau,verb,to stroll,se promener,เดินเล่น,ຍ່າງຫຼິ້ນ,dạo chơi,散步,sànbù,saan3 bou6,,,,,,,,,,,,,,,,,,Original/saau.mp3,AI/saau_AI.mp3,
11116,saau,verb,to walk about casually,se promener tranquillement,เดินเล่นไปมาอย่างสบายๆ,ຍ່າງໄປມາຢ່າງສະບາຍໆ,đi dạo thong thả,散步,sàn bù,saan3 bou6,,,,,,,,,,,,,,,,,,Original/saau.mp3,AI/saau_AI.mp3,
11117,saau gemh,verb,to go hunt,aller chasser,ไปล่าสัตว์,ໄປລ່າສັດ,đi săn,去打猎,qù dǎliè,heoi3 daa2 lip6,,,,,,,,,,,,,,,,,,Original/saau_gemh.mp3,AI/saau_gemh_AI.mp3,
11118,saau lomc,verb,to go hunting,aller chasser,ไปล่าสัตว์,ໄປລ່າສັດ,đi săn bắn,打猎,dǎliè,daa2 lip6,,,,,,,,,,,,,,,,,,Original/saau_lomc.mp3,AI/saau_lomc_AI.mp3,
11119,saauc,noun,mouthpiece of wind instrument,embouchure d'instrument à vent,ปากเป่าของเครื่องดนตรีประเภทเป่าลม,ປາກເປົ່າຂອງເຄື່ອງດົນຕີລົມ,đầu thổi,乐器吹嘴,yuèqì chuīzuǐ,ngok6 hei3 ceoi1 zeoi2,,,,,,,,,,,,,,,,,,Original/saauc.mp3,AI/saauc_AI.mp3,
11120,saauc,verb,to jeer at,railler,เพื่อเยาะเย้ย,ເຍາະເຍີ້ຍ,chế nhạo,嘲笑,cháo xiào,caau1 siu3,,,,,,,,,,,,,,,,,,Original/saauc.mp3,AI/saauc_AI.mp3,
11121,saauc,verb,to ridicule,ridiculiser,เพื่อเยาะเย้ย,ເວົ້າເຍາະເຍີ້ຍ,chế nhạo,嘲笑,cháo xiào,caau4 siu3,,,,,,,,,,,,,,,,,,Original/saauc.mp3,AI/saauc_AI.mp3,
11122,saauc,verb,to scoff at,se moquer de,เยาะเย้ย,ເວົ້າເຍາະເຍີ້ຍ,chế giễu,嘲笑/蔑视,cháo xiào/miè shì,caau4 siu3/mit6 si6,,,,,,,,,,,,,,,,,,Original/saauc.mp3,AI/saauc_AI.mp3,
11123,saauc,verb,to tell someone off,réprimander quelqu'un,ตำหนิใครบางคน,ເພື່ອບອກໃຜຜູ້ໜຶ່ງ,mắng mỏ ai đó,训斥某人,xùn chì mǒu rén,fan3 cik1 mau5 jan4,,,,,,,,,,,,,,,,,,Original/saauc.mp3,AI/saauc_AI.mp3,
11124,saauh,verb,to scoop up with both hands with fingers spread out to see if there are unwanted bits removed,"ramasser à deux mains, doigts écartés, pour vérifier s'il reste des morceaux indésirables.",ใช้มือทั้งสองข้างตักขึ้นมาโดยกางนิ้วออก เพื่อดูว่ามีเศษอะไรที่ไม่ต้องการปนอยู่หรือไม่,ຄວບດ້ວຍມືທັງສອງຂ້າງ ແລະ ກາງນິ້ວມືອອກເພື່ອເບິ່ງວ່າມີສ່ວນທີ່ບໍ່ຕ້ອງການຖືກເອົາອອກຫຼືບໍ່,vốc bằng hai tay khép ngón,双手合拢捧起,shuāng shǒu hé lǒng pěng qǐ,soeng1 sau2 hap6 lung5 pung2 hei2,,,,,,,,,,,,,,,,,,Original/saauh.mp3,AI/saauh_AI.mp3,
11125,Saauh Ziou Fouv,noun,"Shaoguan Prefecture in Guangdong Province, China","Préfecture de Shaoguan, province du Guangdong, Chine",เมืองเส้ากวน มณฑลกวางตุ้ง ประเทศจีน,ເມືອງຊາວກວນ ແຂວງກວາງຕຸ້ງ ປະເທດຈີນ,Thiều Quan,韶关市,Sháoguān shì,siu4 gwaan1 si5,,,,,,,,,,,,,,,,,,Original/Saauh_Ziou_Fouv.mp3,AI/Saauh_Ziou_Fouv_AI.mp3,
11126,saauv,verb,to count,compter,นับ,ນັບ,tính,計算,jìsuàn,gai3 syun3,,,,,,,,,,,,,,,,,,Original/saauv.mp3,AI/saauv_AI.mp3,
11127,saauv,verb,to reckon,compter,เพื่อคำนวณ,ຄິດໄລ,tính toán,估算/算账,gū suàn/suàn zhàng,gu2 syun3/syun3 zoeng3,,,,,,,,,,,,,,,,,,Original/saauv.mp3,AI/saauv_AI.mp3,
11128,saauv,verb,to figure up,pour comprendre,เพื่อหาคำตอบ,ຄິດອອກ,cộng tổng,合计,héjì,hap6 gai3,,,,,,,,,,,,,,,,,,Original/saauv.mp3,AI/saauv_AI.mp3,
11129,saaux,verb,to blow gently (of the wind),souffler doucement (du vent),พัดเบาๆ (ของลม),ລົມພັດຄ່ອຍໆ,thổi nhẹ,微風吹拂,wēifēng chuīfú,mei4 fung1 ceoi1 fat1,,,,,,,,,,,,,,,,,,Original/saaux.mp3,AI/saaux_AI.mp3,
11130,saav,noun,gable,gâble,หน้าจั่ว,ໜ້າຈั่ว,đầu hồi,山墙,shān qiáng,saan1 coeng4,,,,,,,,,,,,,,,,,,Original/saav.mp3,AI/saav_AI.mp3,
11131,saax,noun,"long, thin object",objet long et mince,วัตถุยาวและบาง,"ວັດຖຸຍາວ, ບາງ",vật dài mỏng,长条物,chángtiáo wù,coeng4 tiu4 mat6,,,,,,,,,,,,,,,,,,Original/saax.mp3,AI/saax_AI.mp3,
11132,saax,verb,to allow to settle,permettre de s'installer,เพื่อให้เกิดการตกตะกอน,ເພື່ອອະນຸຍາດໃຫ້ຕົກລົງ,cho định cư,允许定居,yǔnxǔ dìngjū,jyun5 heoi2 ding6 geoi1,,,,,,,,,,,,,,,,,,Original/saax.mp3,AI/saax_AI.mp3,
